title,doi
Assessment of barriers to optimum enteral nutrition practices as perceived by critical care providers,https://doi.org/10.1186/s43094-023-00507-y
"Food Aversion During Pregnancy and Its Association With Nutritional Status of Pregnant Women in Boricha Woreda, Sidama Zone, Southern Ethiopia, 2019. A Community Based Mixed Crossectional Study Design",https://doi.org/10.21203/rs.3.rs-124356/v1
Effect of Four Treated Forms of Lemna minor on Zootechnical Balance and Digestive Performance of Juvenile Tilapia (Oreochromis niloticus) in Côte d’Ivoire (West Africa),https://doi.org/10.3923/pjn.2022.35.46
Frequency and Risk Factors of Early Complete Heart Block Post Cardiac Surgery in Children: A Multicenter Prospective Study,https://doi.org/10.21608/cupsj.2022.175068.1081
The Effect of Vitamin D Supplementation on the Androgenic Profile in Patient with Polycystic Ovary Syndrome,https://doi.org/10.21608/ejhm.2019.30963
Oral amoxicillin plus gentamicin regimens may be superior to the procaine-penicillin plus gentamicin regimens for treatment of young infants with possible serious bacterial infection when referral is not feasible: Pooled analysis from three trials in Africa and Asia,https://doi.org/10.7189/jogh.12.04084
"Bridging the Knowledge Gap: Discerning the Association between Adequately Iodized Salt Coverage and Household Knowledge, Attitudes and Practices in Madagascar",https://doi.org/10.21522/tijph.2013.11.04.art025
Effect Of Nano Zinc Oxide on Some Behaviour Patterns and Performance in Calves.,https://doi.org/10.21608/aujes.2023.184849.1116
Prevalence and Factors Associated with Lower Limb Amputation in Patients Hospitalized for Diabetic Foot: a Cross-sectional Study,https://doi.org/10.2174/1573399816666200705205224
"Are we doing enough? Improved breastfeeding practices at 14weeks but challenges of non-initiation and early cessation of breastfeeding remain: findings of two consecutive cross-sectional surveys in KwaZulu-Natal, South Africa",https://doi.org/10.21203/rs.2.15207/v2
Safety and Efficacy of Intermittent versus Continuous Anticholinergic Medication in Management of Overactive Bladder in Adult,https://doi.org/10.12816/0043080
Theory-based immunisation health education intervention in improving child immunisation uptake among antenatal mothers attending federal medical centre in Nigeria: A study protocol for a randomized controlled trial,https://doi.org/10.1371/journal.pone.0263436
Author response: Regulation of photosynthetic electron flow on dark to light transition by ferredoxin:NADP(H) oxidoreductase interactions,https://doi.org/10.7554/elife.56088.sa2
Greenhouse Gas Emissions from Cattle Enclosures in Semi-Arid Sub-Saharan Africa: The Case of a Rangeland in South-Central Kenya,https://doi.org/10.2139/ssrn.4652819
Final-year medical students’ reflections on types of significant events in primary care,https://doi.org/10.4102/phcfm.v15i1.4099
Snow depth time series Generation: Effective simulation at multiple time scales,https://doi.org/10.1016/j.hydroa.2024.100177
From crisis to opportunity: climate change benefits livestock production in Somalia,https://doi.org/10.22541/essoar.170048683.37870843/v1
Dexmedetomidine versus midazolam for conscious sedation in children undergoing dental procedures,https://doi.org/10.4103/roaic.roaic_90_18
Growth Performance of Broiler Chickens fed Graded Levels of Mixed Vegetable (Moringa oliefera and Telferia occidentalis as Partial Substitutes for Soya Bean Meal,
COVID‐19 and Autism Research: Perspectives from Around the Globe,https://doi.org/10.1002/aur.2329
"Serum vitamin D status and biochemical parameters of asthmatic children in Sokoto Metropolis, North-western Nigeria",https://doi.org/10.3126/ajms.v11i2.26772
Pharmacological studies on Ceftiofur in sheep,https://doi.org/10.21608/mvmj.2019.01.1011
Population dynamics of some domestic mites in laboratory culture,https://doi.org/10.1186/s41936-021-00213-2
Anaemia and associated factors among non-pregnant women of reproductive age in Ethiopia,https://doi.org/10.12968/ajmw.2020.0045
"Evaluation of Quality of Neonatal Intensive Care Unit Service in Primary Hospitals of Jimma Zone, Southwest Ethiopia",https://doi.org/10.21203/rs.3.rs-1373561/v1
General population awareness regarding iron deficiency anaemia and its relation with nutrition and dietary habits,https://doi.org/10.18203/2394-6040.ijcmph20204342
Current Trends in Machine-Based Predictive Analysis in Agriculture for Better Crop Management - A Systematic Review,https://doi.org/10.33260/zictjournal.v7i1.147
A Low-Complexity Artificial Neural Network-Based Optimal Droop Gain Design Strategy for DC Microgrids Onboard the More Electric Aircraft,https://doi.org/10.1109/tte.2023.3333270
Analysis of thermal hydraulic behavior of KONVOI PWR during a design extension condition,https://doi.org/10.2298/ntrp201209004h
HIV Prevalence and Risk Factors for Infants Born to Mothers on Arv Treatment at CHUB/Rwanda,https://doi.org/10.20944/preprints202109.0015.v1
"Effect of using yeast, fibrolytic enzymes and their mixture on in vitro ruminal fermentation characteristics",https://doi.org/10.21608/ejvs.2024.271251.1861
Effects of different soil amendments and age of transplant on the post-harvest quality and shelf life of sweet pepper (Capsicum annuum) fruits,https://doi.org/10.1186/s42269-021-00630-x
Growth Traits as Indicators of Body Weights in Dorper Sheep,https://doi.org/10.3844/ajavsp.2022.332.338
Oxygen therapy for children: A key tool in reducing deaths from pneumonia,https://doi.org/10.1002/ppul.24656
Assessing the nutritive value of waterweeds to livestock production via in vitro,https://doi.org/10.51791/njap.v42i1.839
"Protective Effects of Alfa Lipoic Acid on Amiodarone Induced Hypothyroidism in Adult Male Albino Rats (A Biochemical, Histopathological and Immunohistochemical Study)",https://doi.org/10.21608/ejhm.2023.279658
NEUROBEHAVIOURAL AND MUSCLE-RELAXANT ACTIVITIES OF NIFEDIPINE IN MICE,
Sexual Dimorphism in Serum Kisspeptin Level in Experimentally Induced Non Alcoholic Fatty Liver Disease in Adult Albino Rats,https://doi.org/10.5099/aj180200115
Investigating the Short-Term Effect of Diabetic Peripheral Neuropathy on Different Neuronal Sub-classes in Circumvallate Papilla in Rats,https://doi.org/10.21608/edj.2023.225286.2658
Investigating the Effects of a (Non-) Professional Interpreting Service in Healthcare,https://doi.org/10.30845/ijll.v7n4p3
"Porcine Cysticercosis Seroprevalence and Potential Transmission Risk Factors in Iringa District Council, Tanzania",https://doi.org/10.21203/rs.3.rs-543414/v1
"Factors Contributing to Malnutrition among Children Under 5 Years at St. Elizabeth Catholic Hospital, Ahafo Hwidiem",https://doi.org/10.1177/11795565231222716
Protective effect of p-coumaric acid on fructose induced- insulin resistance in albino rats,https://doi.org/10.21608/mjmr.2021.223296
Effect of long-term strenuous training on the plasma phospholipid fatty acid composition in handball players,https://doi.org/10.2298/vsp180725159a
Weed Detection and Treatment by RGB System - Case of the FPL Smart Farm,https://doi.org/10.1145/3607720.3607752
Equity in vaccine coverage in Uganda from 2000 to 2016: revealing the multifaceted nature of inequity,https://doi.org/10.1186/s12889-023-17592-6
"Bioclimatic Zonation and Potential Distribution of Spodoptera Frugiperda (Lepidoptera: Noctuidae) in South Kivu Province, DR Congo",https://doi.org/10.21203/rs.3.rs-36184/v1
HEALTH INSURANCE FOR THE POOR: IMPACT ASSESSMENT OF MOROCCO’S RAMed PLAN ON HEALTHCARE CONSUMPTION USING A HOUSEHOLD PANEL SURVEY DATA,https://doi.org/10.46827/ejefr.v0i0.591
"Urbanization and market-integration have strong, non-linear effects on cardio-metabolic health in the Turkana",https://doi.org/10.1101/756866
Liver stiffness measurement by fibroscan for predicting esophageal varices in patients with chronic liver diseases,https://doi.org/10.4103/1110-2098.239745
"Nutritional Assessment of Meals Provided to Some Pre-School Children in Central Region, Ghana",https://doi.org/10.3923/pjn.2020.329.336
"Assessment of Reproductive Health Status and Quality of Life of Female Adolescents Living in the Slums of Dhaka, Bangladesh During COVID-19 Pandemic Situation: A Mixed-Method Study",https://doi.org/10.31014/aior.1994.05.03.224
"Haematological Response, Serum Biochemical Parameters and Sensory Characteristics of Rabbits Fed Diets Containing Graded Levels of Rice Offal Treated with Rumen Filtrate",https://doi.org/10.9734/ajravs/2020/v3i2112
Nanotechnology Strategy as Antibacterial: a Primer for the Notice.,https://doi.org/10.21203/rs.3.rs-887162/v1
"Study of Aquatic Plants and Relationship with the Abundance of Oriental River Prawn (Macrobrachium nipponense) in Anzali Lagoon, Iran",https://doi.org/10.3923/pjbs.2022.637.641
Autophagy-related genes in Egyptian patients with Behçet's disease,https://doi.org/10.1186/s43042-022-00367-w
Correlation Between Helicobacter Pylori Infection and Iron Deficiency Anemia in School-Aged Children,https://doi.org/10.21608/ejhm.2020.115311
"EVALUATION OF PHYSICO-CHEMICAL PROPERTIES AND P SORPTION CHARACTERISTICS OF SOIL WITH DIFFERENT LAND USE IN TIGONI, KIAMBU COUNTY, CENTRAL KENYA",https://doi.org/10.56369/tsaes.4062
"Impact of Dry, Soaking, or Germinated Fenugreek Seeds Addition on the Production and Reproductive Performance of Friesian Heifers",https://doi.org/10.21608/ejvs.2024.268977.1838
"Identifying Infants and Young Children at Risk of Unplanned Hospital Admissions and Clinic Visits in Dar es Salaam, Tanzania",https://doi.org/10.1097/inf.0000000000002875
Experiences of workplace breastfeeding in a provincial government setting: A qualitative exploratory study among managers and mothers in South Africa,https://doi.org/10.21203/rs.2.23570/v3
EFFECT OF PROBIOTIC WITH ENZYMES MIXTURE AND DIETARY FAT SOURCE ON BROILER'S PERFORMANCE DURING FINISHER PHASE,https://doi.org/10.21608/ejnf.2018.100248
"Electronic medical record systems data use in decision-making and associated factors among health managers at public primary health facilities, Dodoma region: a cross-sectional analytical study",https://doi.org/10.3389/fdgth.2023.1259268
Calretinin Expression in Unicystic Ameloblastoma and Odontogenic Cysts,https://doi.org/10.4236/jbm.2020.84010
The Role of University-Based Legal Aid Centers in Ensuring Access to Justice in Ethiopia,https://doi.org/10.4236/blr.2018.93023
"Waist Circumference, Waist-to-Height Ratio and Body Mass Index as Parameters of Obesity Among Public Secondary School Students",https://doi.org/10.24018/ejmed.2020.2.4.385
Prognostic Value of HER2 in Metastatic Colorectal Cancer: A Single Institutional Experience,https://doi.org/10.21608/ejhm.2022.238378
Immunohistochemical Expression of Epithelial and Stromal Annexin A2 (ANXA2) in Colorectal Adenocarcinoma,https://doi.org/10.21608/ejhm.2022.277383
"THE EFFECT OF PHOSPHORUS LEVELS AND PHYTASE SUPPLEMENTATION ON GROWTH PERFORMANCE, BONE QUALITY AND CARCASS TRAITS IN BROILER CHICKENS",https://doi.org/10.21608/ejnf.2021.210902
"Oral habits and sociodemographic factors as determinants of tooth wear lesions among the elderly population in Port Harcourt, Nigeria",https://doi.org/10.4103/ijcd.ijcd_5_18
Serum 25-Hydroxy Vitamin D,https://doi.org/10.4103/cdr.cdr_3_21
Genome-wide analysis reveals that the cytochrome P450 family 7 subfamily B member 1 gene is implicated in growth traits in Rasa Aragonesa ewes,https://doi.org/10.1016/j.animal.2023.100975
"Implementing without guidelines, learning at the coalface: a case study of health promoters in an era of community health workers in South Africa",https://doi.org/10.1186/s12961-020-00561-5
Vitamin D and its association with symptom severity in knee osteoarthritis: a cross sectional study at a national referral hospital in Uganda,https://doi.org/10.1186/s41927-021-00228-w
Effect of Dietary Supplementation of Termites (Macrotermes bellicosus) on the Performance of Broiler Chickens,https://doi.org/10.9734/ajravs/2019/v2i373
Factors associated with frequency of fruit and vegetable consumption among selected sub-Saharan African populations: evidence from the Cardiovascular H3Africa Innovation Resource Project,https://doi.org/10.1093/ije/dyad171
Effect of graded levels of Moringa oleifera leaf meal on serum biochemical parameters of growing male New Zealand white rabbits,https://doi.org/10.54328/covm/josvas.2021.024
"Call for emergency action to limit global temperature increases, restore biodiversity and protect health",https://doi.org/10.1111/all.15059
The efficacy of adding dexmedetomidine perineurally in fascia iliaca compartment block versus intravenously in hip arthroscopy: A randomized controlled trial,https://doi.org/10.25237/revchilanestv5208111147
The possible protective role of N-acetyl cysteine against tamoxifen-induced hepatotoxicity in the adult female albino rats: Biochemical and Histological study,https://doi.org/10.21608/zumj.2023.199968.2769
Low-Intensity Extracorporeal Shockwave Therapy versus Oral Therapy in the Management of Mild and Moderate Erectile Dysfunction: A Prospective Randomized Study,https://doi.org/10.9734/jammr/2023/v35i225257
Association between Breastfeeding Patterns and Type 1 Diabetes among Children,https://doi.org/10.21608/ejhm.2023.286015
Cost-Effectiveness Analysis of Antithyroid Drug (Propylthiouracil) Compared to Radioactive Iodine for the Treatment of Graves’ Disease in Ethiopia,https://doi.org/10.2147/ceor.s350984
"Interventional behavioural change communication on HIV and aids related high risk behaviour among fishermen in Homabay and Siaya Counties, Kenya",https://doi.org/10.18203/2394-6040.ijcmph20223194
"Optimisation de l'utilisation du &lt;i&gt;Panicum maximum&lt;/i&gt; C1 &lt;i&gt;Aeschynomene histrix, Stylosanthès hamata&lt;/i&gt; et,&lt;i&gt; Arachis pintoï&lt;/i&gt; sur les performances zootechniques des lapins",https://doi.org/10.4314/ijbcs.v14i5.12
‘Not my dream’: Mother’s challenge of raising intellectual disability child in Vhembe district,https://doi.org/10.4102/hsag.v27i0.1995
Toxicological and ultrastructural effects of chitin synthesis inhibitors (lufenuron and chlorfluazuron) on third larval instars integument of Chrysomya albiceps (Diptera: Calliphoridae),https://doi.org/10.21608/puj.2021.63371.1108
"Assessment of Goat Production and Marketing System in Ofa Woreda Wolaita Zone, Southern Nations Nationalities People of Region (SNNPR), Ethiopia",https://doi.org/10.24940/ijird/2018/v7/i10/oct18012
Growing Temperature Influence Lignocellulose in Sorghum and Could Lead to a Significant Variation in Feed Value of Fodder Sorghum Genotypes,https://doi.org/10.5539/jas.v15n8p35
Effects of Varied Levels of Amino Acid-Rich Sweet Potato Composite on the Reproductive Performance of Rabbit Does Reared in the Tropics,https://doi.org/10.3923/pjn.2022.12.22
Sonority Principle in French Nominal Loanwords into Moroccan Arabic: An Optimality-theoretic Analysis,https://doi.org/10.32996/ijllt.2020.3.10.7
"EFFECTS OF STARCH WASTEWATER ON THE PERFORMANCE OF MAIZE (Zea mays L.) IN ABRAKA, DELTA STATE, NIGERIA",https://doi.org/10.33003/fjs-2023-0704-1903
The LeVe CPAP System for Oxygen-Efficient CPAP Respiratory Support: Development and Pilot Evaluation,https://doi.org/10.3389/fmedt.2021.715969
Genetic improvement of fungal β-mannanase and its molecular differentiation,https://doi.org/10.4103/epj.epj_32_19
Body morphometric measurements in Harmo cattle (Raya-Azebo cattle) in Southern Tigray of Ethiopia,https://doi.org/10.51227/ojafr.2020.35
Serum Adropin Levels in a Preeclampsia Like L-Name Rat Model Treated with Sildenafil Citrate,https://doi.org/10.21608/mjcu.2018.61490
Smart solutions for dissolved oxygen control in semi-batch fermenters: A machine learning approach,https://doi.org/10.1016/j.dwt.2024.100004
Efficacity of ternidazole-neomycin sulfate-nystatin and prednisolone association in syndromic management of vaginitis in low and middle incomes countries,https://doi.org/10.18203/2320-1770.ijrcog20220543
Antioxidant Activity of Raw and Roasted Peanut (Arachis hypogaea L.) Skins Extracts,https://doi.org/10.5530/fra.2022.2.11
Machine Learning-Powered Models for Near-Infrared Spectrometers: Prediction of Protein in Multiple Grain Cereals,https://doi.org/10.20944/preprints202202.0335.v1
"Dietary practices and nutritional status of young children in the former ensete monoculture dominated Sidama region, southern Ethiopia: A community based cross-sectional study",https://doi.org/10.1371/journal.pone.0272618
Endoscopic Endonasal Surgery for Adult Craniopharyngiomas,https://doi.org/10.21608/aimj.2021.45910.1334
PREVALENCE OF SYMPTOMS OF ASTHMA AND ASSOCIATED FACTORS AMONG PRIMARY SCHOOL CHILDREN IN ADDIS ABABA,
Radioprotective Potencies of Allium Cepa Extract (ACE) against Radiation-Induced Hepatoxicity in Wistar Rats,https://doi.org/10.4236/ijmpcero.2023.123007
Growth performance and blood profile of Cobb strain of broiler chickens fed diets containing different additives,https://doi.org/10.51791/njap.v49i5.3770
"Assessment of Undernutrition and Its Influencing Factors among Prisoners Living with HIV/AIDS in North Shoa Zone Amhara Region Ethiopia, 2022",https://doi.org/10.30654/mjhiv.10023
"Assessment of awareness, use, attitude and the perceived need for Complementary and Alternative Medicine (CAM) education, among undergraduate pharmacy students",https://doi.org/10.4314/njpr.v18i2.6
Serum vitamin E levels in children with human immunodeficiency virus infection in Lagos Nigeria,https://doi.org/10.1186/s43054-023-00167-w
Feasibility and Acceptability of Human Immunodeficiency Virus Self-Testing for Men of Middle-to-Upper Socioeconomic Status in Botswana: A Pilot Study at 4 Worksites in the Financial Sector,https://doi.org/10.1093/ofid/ofad661
Evaluation of the marginal adaptation and debonding strength of two types of CAD-CAM implant-supported cement-retained crowns,https://doi.org/10.1186/s12903-023-03711-7
COVID‐19 and Autism Research: Perspectives from Around the Globe,https://doi.org/10.1002/aur.2329
Immunohistochemical Study of Androgen Receptor Expression in Estrogen Receptor-Negative Invasive Breast Carcinoma and its Relation with Clinicopathologic Factors,https://doi.org/10.3889/oamjms.2020.5321
Clinicopathological Significances of EZH2 &amp; Twist-1 Combined Expressions in Renal Cell Carcinoma (RCC),https://doi.org/10.21608/mjcu.2018.56936
Electrophoresis of Proteins in the Biochemistry Laboratory of the University Hospital of Brazzaville,https://doi.org/10.4236/oalib.1107902
Strong isolation by distance and evidence of population microstructure reflect ongoing Plasmodium falciparum transmission in Zanzibar,https://doi.org/10.7554/elife.90173
Environmental and Financial Benefits of Improved Cookstove Technologies in the Central Highlands of Ethiopia,https://doi.org/10.2139/ssrn.3751276
Antibacterial action and dietary effect of lemon juice on nutrient digestibility and growth performance of broiler chickens,https://doi.org/10.51791/njap.v46i2.17
Hypotheses to explain the associations between asthma and the consequences of COVID‐19 infection,https://doi.org/10.1111/cea.14021
Cattle Farmers’ Perception of Reproductive Failures and Their Effects on Cattle Production in the North West Region of Cameroon,https://doi.org/10.15580/gjas.2018.6.061918086
Serum 25-Hydroxy Vitamin D,https://doi.org/10.4103/cdr.cdr_3_21
Author response: Enteropathogen antibody dynamics and force of infection among children in low-resource settings,https://doi.org/10.7554/elife.45594.034
"Synthesis, In-vitro Antimalarial Activity and In silico Molecular Docking Study of Amino Chalcone Derivatives from 1-(2-aminophenyl)-3-(4- substituted-phenyl) prop-2-en-1-one and Dihydroquinolone Derivatives",https://doi.org/10.21608/aprh.2023.207345.1217
"Optimization of bioethanol production using stress-tolerant yeast strains isolated from household alcoholic beverages (Tella, Tej, and Areke) and molasses (as substrate)",https://doi.org/10.12688/f1000research.146910.1
"Bacterial contaminants of new disposable ready-to-use plastic cups sold within Gombe Metropolis, Gombe State, Nigeria",https://doi.org/10.21608/mid.2021.91617.1182
"Diagnostic utility of abdominal ultrasound in the evaluation of abdomino-pelvic lesions at Bugando Medical Centre in Mwanza, Tanzania",https://doi.org/10.4314/thrb.v20i3.5
Effect of shredded Colophospermum mopane wood inclusion as roughage on the performance of fattening Nguni cattle,https://doi.org/10.18805/ijar.b-812
"Of Milk Pots and Cattle Keepers: Style and Role Changes of the <i>Inkongoro</i> in Nyagatare District, Rwanda",https://doi.org/10.1162/afar_a_00434
Effect of carob (Ceratonia siliqua) on growth parameters and viability of local Algerian rabbit populations (Oryctolagus cuniculus),https://doi.org/10.12681/jhvms.32138
Comparing the effectiveness of pitfall traps and active sampling methods for ants and spiders in a Chromolaena odorata invaded site,https://doi.org/10.38201/btha.abc.v54.5
Efficacy and Safety of Co-Administered Ivermectin and Albendazole in School-Aged Children and Adults Infected With &lt;i&gt;Trichuris trichiura&lt;/i&gt;: A Multi-Country Randomized Controlled Trial,https://doi.org/10.2139/ssrn.3814770
THE ROLE OF SILVER NANOPARTICLES ON ACCELERATING HEALING OF SKIN WOUNDS IN RATS: HISTOLOGICAL AND IMMUNOHISTOCHEMICAL STUDY,https://doi.org/10.21608/asmj.2021.205374
The use of tamsulosin in the treatment of 10–15 mm lower ureteral stones in adults: a double-blinded randomized controlled trial,https://doi.org/10.1186/s12301-022-00323-5
Soil fertilization affects the abundance and distribution of carbon and nitrogen cycling genes in the maize rhizosphere,https://doi.org/10.21203/rs.3.rs-26191/v2
"Blood Meal Sources and Feeding Behavior of Anophelines Mosquitoes in Bure District, Northwestern Ethiopia",https://doi.org/10.21203/rs.3.rs-117757/v1
Expression of Cyclin D1 in Oral Squamous Cell Carcinoma,https://doi.org/10.18502/sjms.v16i4.9953
"Dairy Production System, Constraints and Opportunities in Ethiopia",https://doi.org/10.7176/jbah/11-10-03
"Management of Alternative Organic Fertilizer Sources for Wheat Production: Evidence from Decomposition Dynamics and Agronomic, Economic, and Farmers’ Preferences",https://doi.org/10.1155/2024/6168287
Effects of Varied Levels of Amino Acid-Rich Sweet Potato Composite on the Reproductive Performance of Rabbit Does Reared in the Tropics,https://doi.org/10.3923/pjn.2022.12.22
Ground nesting Capped Wheatear Oenanthe pileata in the Western Cape South Africa,https://doi.org/10.15641/abb.v2i.1156
Diversity and uses by farmers of cashew (Anacardium occidentale L.) orchards weeds in Côte d’Ivoire,https://doi.org/10.32859/era.21.21.1-14
"Severe pre-eclampsia: epidemiological, diagnostic, therapeutic and prognostic aspects at Hospital Principal Dakar from January 2019 to December 2020",https://doi.org/10.18203/2320-1770.ijrcog20231521
Hyoscine butyl-bromide versus ondansetron for nausea and vomiting during caesarean delivery under spinal anaesthesia. A randomized clinical trial,https://doi.org/10.1080/11101849.2023.2253074
Efficacity of ternidazole-neomycin sulfate-nystatin and prednisolone association in syndromic management of vaginitis in low and middle incomes countries,https://doi.org/10.18203/2320-1770.ijrcog20220543
Antioxidant Activity of Raw and Roasted Peanut (Arachis hypogaea L.) Skins Extracts,https://doi.org/10.5530/fra.2022.2.11
A Cyberphysical Testbed for Smart Water Networks Research Education and Development in Qatar,https://doi.org/10.5339/qfarc.2018.ictpp378
Nanotechnology Strategy as Antibacterial: a Primer for the Notice.,https://doi.org/10.21203/rs.3.rs-887162/v1
"Study of Aquatic Plants and Relationship with the Abundance of Oriental River Prawn (Macrobrachium nipponense) in Anzali Lagoon, Iran",https://doi.org/10.3923/pjbs.2022.637.641
Effect of Aliskiren on Renal Cortical Ischemia/Reperfusion Injury in Albino Rats: A Histological and Immunohistochemical Study,https://doi.org/10.21608/ejh.2019.10841.1102
Glutathione gel-encapsulated niosomal delivery system versus glutathione gel only in treatment of melasma: a comparative study,https://doi.org/10.4103/jewd.jewd_43_23
Is renal amyloidosis uncommon in Egypt? A-25-year study,https://doi.org/10.15171/jnp.2019.05
Metoprolol significantly improves visual clarity and hemodynamic parameters during functional endoscopic sinus surgery,https://doi.org/10.21608/ejnso.2018.57897
Higher Maternal and Child Undernutrition in Pulse than Cereal Growing Rural Communities of Ethiopia: A comparative Cross-sectional Study,https://doi.org/10.5539/jfr.v8n2p100
The COVID-19 pandemic and disruptions in a district quality improvement initiative: Experiences from the CLEVER Maternity Care programme,https://doi.org/10.4102/safp.v64i1.5359
Effect of Sex Hormones on Serum Levels of Nesfatin-1 in Experimental Rats,https://doi.org/10.21608/mjcu.2019.52364
Congenital Laryngeal Hemangioma: A Case Report of a Rare Presentation,https://doi.org/10.7759/cureus.34814
A Miniaturized Monopole Antenna with Embedded Rectangular Notch for UWB Usage,https://doi.org/10.1109/isiea54517.2022.9873711
Machine Learning-Powered Models for Near-Infrared Spectrometers: Prediction of Protein in Multiple Grain Cereals,https://doi.org/10.20944/preprints202202.0335.v1
The Replacement Value of Brewers Yeast Slurry-Maize Offal Mixture for Full fat Soybeans and Maize in the Diets of Pigs,https://doi.org/10.51791/njap.v37i1.643
Pregnancy Outcomes among Adolescents in Upper Egypt,https://doi.org/10.21608/svuijm.2019.122143
Immunohistochemical Study of CDK5 and Ki-67 in Cervical Precancerous Lesion and Carcinoma,https://doi.org/10.21608/ejhm.2018.21810
Effect of Moringa oleifera Supplementation on Oxidative Stress Biomarkers ‎during Infectious Bursal Disease Virus Infection in Broiler Chickens,https://doi.org/10.54058/saheljvs.v18i3.229
Performance of Yankasa rams fed different ratios of Brachiaria ruziziensis forage and Concentrate in a total mixed ration.,
Enhancement of plastic surgery training by including simulation in education and training programmes,https://doi.org/10.7196/ajhpe.2020.v12i2.1182
Towards Implementation of Context-specific Integrated District Mental Health Care Plans: A Situation Analysis of Mental Health Services in Five Districts in Ghana,https://doi.org/10.21203/rs.3.rs-1175369/v1
Effects of Organic Manure Source and Weeding Frequencies on Growth Parameters of Jute Mallow (Corchorus olitorious),https://doi.org/10.9734/asrj/2020/v4i230090
Inclusion Levels of Bitter (Vernonia amygdalina) Leaf Meal on Meat and Sensory Qualities of Broiler Chickens,https://doi.org/10.9734/ajravs/2022/v5i2208
Genetic improvement of fungal β-mannanase and its molecular differentiation,https://doi.org/10.4103/epj.epj_32_19
INSIGHTS INTO THE IMPACT OF FXR ACTIVATION ON HEPATIC AUTOPHAGY IN A NON-ALCOHOLIC STEATOHEPATITIS MODEL,https://doi.org/10.21608/bfsa.2021.174153
"Competition on Rangelands Utilizations Conflict Source among Users in Semi – Arid Areas at Eldebeibat, South Kordofan State–Sudan",
Outcomes of laparoscopic assisted versus open complete mesocolic excision for right sided colon cancer,https://doi.org/10.18203/2349-2902.isj20195376
EVALUATION OF OX-LDL AND EXTRACELLULAR SUPEROXIDE DISMUTASE IN HEPATITIS C VIRUS PATIENTS BEFORE AND AFTER DIRECT-ACTING ANTIVIRAL THERAPY,https://doi.org/10.21608/amj.2020.67547
Impact of rest on office blood pressure in patients with hypertension and diabetes at the national obesity centre of Yaounde: a cross-sectional study in Sub-Saharan Africa,https://doi.org/10.21037/jxym.2019.10.05
Genotypic characterization of cashew (<i>Anacardium occidentale</i> L.) clones using agro‐morphological traits,https://doi.org/10.1002/pei3.10034
"Consensus molecular subtyping of colorectal cancer by immunohistochemistry, an imperative for a resource limited setting",https://doi.org/10.4103/njgh.njgh_1_22
"Neonatal iron distribution and infection susceptibility in full term, preterm and low birthweight babies in urban Gambia: study protocol for an observational study.",https://doi.org/10.12688/gatesopenres.12963.2
"Effect of Source and Rate of Livestock Manure on Yield, Quality and Net Economic Benefit of Okra (Abelmoschus esculentus (L.) Moench.)",https://doi.org/10.9734/jeai/2023/v45i72141
The economic costs of malaria in pregnancy: evidence from four sub-Saharan countries,https://doi.org/10.12688/gatesopenres.14375.1
The quality of life of caregivers of children with atopic dermatitis in a South African setting,https://doi.org/10.7196/sajch.2019.v13i2.1544
"Evaluation of performance, carcass characteristics, serum biochemistry and hematological parameters of broilers fed graded levels of raw cocoa bean shell based diet",https://doi.org/10.51791/njap.v44i3.743
Potential Effect of Irisin and/or Moderate Intensity Exercise on Metabolic Homeostasis in Obesity in Male Albino Rats,https://doi.org/10.21608/mjcu.2019.89764
Effects of Alpha-tocopherol and Medicinal Plants Seeds Powders on Broiler Performance,https://doi.org/10.3923/ajpsaj.2020.17.23
"Integrated crop-livestock effects on soil carbon sequestration in Benin, West Africa",https://doi.org/10.1016/j.heliyon.2024.e28748
Growing Temperature Influence Lignocellulose in Sorghum and Could Lead to a Significant Variation in Feed Value of Fodder Sorghum Genotypes,https://doi.org/10.5539/jas.v15n8p35
Assessment of serum L-carnitine level in children with type 1 diabetes,https://doi.org/10.4103/ajop.ajop_7_21
State of the art of magnetic resonance imaging ( MRI ) in evaluation of focal hepatic lesions,https://doi.org/10.21608/bmfj.2021.49593.1342
"Assessment of fracture resistance, marginal and internal adaptation of endocrown using two different heat – press ceramic materials: an in-vitro study",https://doi.org/10.4103/tdj.tdj_34_23
Immunohistochemical expression of p53 in Type I and II epithelial ovarian cancer among Sudanese women: a cross-sectional study,https://doi.org/10.12688/f1000research.20608.1
Amino Acid Digestibility of Catfish Clarias gariepinus Fed Soyabean Meal Supplemented with Lysine and DL-Methionine,https://doi.org/10.17311/tas.2023.1.12
"State of Fruit and Vegetable Consumption in N'Djamena, Chad",https://doi.org/10.9734/ejmp/2022/v33i930489
"The effect of productive SafetyNet program on wasting among under-five children in the rural community of South Gondar Zone, Northwest Ethiopia",https://doi.org/10.1186/s13690-020-00481-4
Milk quality and production under climate change uncertainty: case of the Algerian cattle breed,https://doi.org/10.36253/jaeid-15000
"Utilizations, vulnerability and conservation practices of Saba senegalensis (A. DC.) Pichon (Apocynaceae), a high value local species in Burkina Faso",https://doi.org/10.32859/era.24.6.1-19
"ECONOMIC ANALYSIS OF MARKETING WHITE SKINNED SWEET POTATO (Ipomoea batatas) IN SELECTED MARKETS OF KANO STATE, NIGERIA.",https://doi.org/10.33003/fjs-2020-0402-207
